date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:50:55	21792/21792	---M--	200	added ('OK')	image/webp	date:Sat,%2017%20Apr%202021%2014:09:00%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/Sony_32W672G_4_leIB974.png	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/Sony_32W672G_4_leIB974.png	(from https://www.greateasternretail.com/product/127/sony-bravia-125-cm-50-inches-full-hd-led-smart-tv-klv50w672g-black-2019-model/)
17:50:56	5414/5414	---M--	200	added ('OK')	image/webp	date:Sat,%2017%20Apr%202021%2014:09:00%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/Sony_32W672G_5_U0lYfTo.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/Sony_32W672G_5_U0lYfTo.jpg	(from https://www.greateasternretail.com/product/127/sony-bravia-125-cm-50-inches-full-hd-led-smart-tv-klv50w672g-black-2019-model/)
17:50:58	5746/5746	---M--	200	added ('OK')	image/webp	date:Sat,%2017%20Apr%202021%2014:09:00%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/Sony_32W672G_6_xZNhHno.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/Sony_32W672G_6_xZNhHno.jpg	(from https://www.greateasternretail.com/product/127/sony-bravia-125-cm-50-inches-full-hd-led-smart-tv-klv50w672g-black-2019-model/)
17:51:00	11448/11448	---M--	200	added ('OK')	image/webp	date:Sat,%2017%20Apr%202021%2014:09:00%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/Sony_32W672G_7_l6nm3pO.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/Sony_32W672G_7_l6nm3pO.jpg	(from https://www.greateasternretail.com/product/127/sony-bravia-125-cm-50-inches-full-hd-led-smart-tv-klv50w672g-black-2019-model/)
17:51:02	16760/16760	---M--	200	added ('OK')	image/webp	date:Sat,%2017%20Apr%202021%2014:09:00%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/Sony_32W672G_8_aIOcTdF.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/Sony_32W672G_8_aIOcTdF.jpg	(from https://www.greateasternretail.com/product/127/sony-bravia-125-cm-50-inches-full-hd-led-smart-tv-klv50w672g-black-2019-model/)
17:51:04	946/946	---M--	200	added ('OK')	image/webp	date:Wed,%2011%20Aug%202021%2004:32:17%20GMT	https://d1kivxjtmxnd4.cloudfront.net//filters:format(webp)/filters:quality(50)/fit-in/60x60/images/SAMSUNG_UA43T5770_1.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/filters_quality(50)/fit-in/60x60/images/SAMSUNG_UA43T5770_1.jpg	(from https://www.greateasternretail.com/product/885/samsung-hd-ready-smart-led-43-inch108-cm-ua43t5770-2020-model/)
17:51:05	5340/5340	---M--	200	added ('OK')	image/webp	date:Wed,%2011%20Aug%202021%2004:32:17%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/SAMSUNG_UA43T5770_1.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/SAMSUNG_UA43T5770_1.jpg	(from https://www.greateasternretail.com/product/885/samsung-hd-ready-smart-led-43-inch108-cm-ua43t5770-2020-model/)
17:51:07	6446/6446	---M--	200	added ('OK')	image/webp	date:Wed,%2011%20Aug%202021%2004:32:17%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/SAMSUNG_UA43T5770_2.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/SAMSUNG_UA43T5770_2.jpg	(from https://www.greateasternretail.com/product/885/samsung-hd-ready-smart-led-43-inch108-cm-ua43t5770-2020-model/)
17:51:09	1700/1700	---M--	200	added ('OK')	image/webp	date:Wed,%2011%20Aug%202021%2004:32:18%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/SAMSUNG_UA43T5770_3.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/SAMSUNG_UA43T5770_3.jpg	(from https://www.greateasternretail.com/product/885/samsung-hd-ready-smart-led-43-inch108-cm-ua43t5770-2020-model/)
17:51:26	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2012:21:09%20GMT	https://www.greateasternretail.com/oauth/login/facebook/?next=/product/885/samsung-hd-ready-smart-led-43-inch108-cm-ua43t5770-2020-model/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/facebook/index57f3.html	(from https://www.greateasternretail.com/product/885/samsung-hd-ready-smart-led-43-inch108-cm-ua43t5770-2020-model/)
17:51:26	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2012:21:02%20GMT	https://www.greateasternretail.com/oauth/login/facebook/?next=/product/127/sony-bravia-125-cm-50-inches-full-hd-led-smart-tv-klv50w672g-black-2019-model/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/facebook/indexb374.html	(from https://www.greateasternretail.com/product/127/sony-bravia-125-cm-50-inches-full-hd-led-smart-tv-klv50w672g-black-2019-model/)
17:51:26	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2012:21:09%20GMT	https://www.greateasternretail.com/oauth/login/google-oauth2/?next=/product/885/samsung-hd-ready-smart-led-43-inch108-cm-ua43t5770-2020-model/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/google-oauth2/index57f3.html	(from https://www.greateasternretail.com/product/885/samsung-hd-ready-smart-led-43-inch108-cm-ua43t5770-2020-model/)
17:51:26	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2012:21:02%20GMT	https://www.greateasternretail.com/oauth/login/google-oauth2/?next=/product/127/sony-bravia-125-cm-50-inches-full-hd-led-smart-tv-klv50w672g-black-2019-model/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/google-oauth2/indexb374.html	(from https://www.greateasternretail.com/product/127/sony-bravia-125-cm-50-inches-full-hd-led-smart-tv-klv50w672g-black-2019-model/)
17:51:28	1068/1068	---M--	200	added ('OK')	image/webp	date:Mon,%2031%20Jul%202023%2007:24:00%20GMT	https://d1kivxjtmxnd4.cloudfront.net//filters:format(webp)/filters:quality(50)/fit-in/60x60/images/1_kfRjjJN.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/filters_quality(50)/fit-in/60x60/images/1_kfRjjJN.jpg	(from https://www.greateasternretail.com/product/1952/lg-1222-cm-55-inch-oled-ultra-hd-4k-smart-webos-tv-oled55c2psc/)
17:51:30	14644/14644	---M--	200	added ('OK')	image/webp	date:Mon,%2031%20Jul%202023%2007:24:00%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/1_kfRjjJN.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/1_kfRjjJN.jpg	(from https://www.greateasternretail.com/product/1952/lg-1222-cm-55-inch-oled-ultra-hd-4k-smart-webos-tv-oled55c2psc/)
17:51:33	103570/103570	---M--	200	added ('OK')	image/webp	date:Tue,%2011%20Jul%202023%2011:56:19%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/2_7wISPYN.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/2_7wISPYN.jpg	(from https://www.greateasternretail.com/product/1952/lg-1222-cm-55-inch-oled-ultra-hd-4k-smart-webos-tv-oled55c2psc/)
17:51:36	20304/20304	---M--	200	added ('OK')	image/webp	date:Tue,%2011%20Jul%202023%2011:56:19%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/3_m8hNyqU.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/3_m8hNyqU.jpg	(from https://www.greateasternretail.com/product/1952/lg-1222-cm-55-inch-oled-ultra-hd-4k-smart-webos-tv-oled55c2psc/)
17:51:38	27136/27136	---M--	200	added ('OK')	image/webp	date:Tue,%2011%20Jul%202023%2011:56:20%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/4_qgKpWRy.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/4_qgKpWRy.jpg	(from https://www.greateasternretail.com/product/1952/lg-1222-cm-55-inch-oled-ultra-hd-4k-smart-webos-tv-oled55c2psc/)
17:51:40	11620/11620	---M--	200	added ('OK')	image/webp	date:Tue,%2011%20Jul%202023%2011:56:20%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/5_BxhSVKj.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/5_BxhSVKj.jpg	(from https://www.greateasternretail.com/product/1952/lg-1222-cm-55-inch-oled-ultra-hd-4k-smart-webos-tv-oled55c2psc/)
17:51:41	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2012:21:41%20GMT	https://www.greateasternretail.com/oauth/login/facebook/?next=/product/1952/lg-1222-cm-55-inch-oled-ultra-hd-4k-smart-webos-tv-oled55c2psc/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/facebook/index99f9.html	(from https://www.greateasternretail.com/product/1952/lg-1222-cm-55-inch-oled-ultra-hd-4k-smart-webos-tv-oled55c2psc/)
17:51:41	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2012:21:41%20GMT	https://www.greateasternretail.com/oauth/login/google-oauth2/?next=/product/1952/lg-1222-cm-55-inch-oled-ultra-hd-4k-smart-webos-tv-oled55c2psc/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/google-oauth2/index99f9.html	(from https://www.greateasternretail.com/product/1952/lg-1222-cm-55-inch-oled-ultra-hd-4k-smart-webos-tv-oled55c2psc/)
17:51:43	970/970	---M--	200	added ('OK')	image/webp	date:Thu,%2013%20Jul%202023%2009:58:38%20GMT	https://d1kivxjtmxnd4.cloudfront.net//filters:format(webp)/filters:quality(50)/fit-in/60x60/images/1_NeNm0aa.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/filters_quality(50)/fit-in/60x60/images/1_NeNm0aa.jpg	(from https://www.greateasternretail.com/product/1959/sony-1388-cm-55-inch-oled-ultra-hd-4k-smart-google-tv-xr-55a80k-in5/)
17:51:45	22214/22214	---M--	200	added ('OK')	image/webp	date:Thu,%2013%20Jul%202023%2009:58:38%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/1_NeNm0aa.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/1_NeNm0aa.jpg	(from https://www.greateasternretail.com/product/1959/sony-1388-cm-55-inch-oled-ultra-hd-4k-smart-google-tv-xr-55a80k-in5/)
17:51:46	1282/1282	---M--	200	added ('OK')	image/webp	date:Thu,%2013%20Jul%202023%2009:58:38%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/2_5dtzlBd.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/2_5dtzlBd.jpg	(from https://www.greateasternretail.com/product/1959/sony-1388-cm-55-inch-oled-ultra-hd-4k-smart-google-tv-xr-55a80k-in5/)
17:51:48	5360/5360	---M--	200	added ('OK')	image/webp	date:Thu,%2013%20Jul%202023%2009:58:38%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/3_3QAR89n.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/3_3QAR89n.jpg	(from https://www.greateasternretail.com/product/1959/sony-1388-cm-55-inch-oled-ultra-hd-4k-smart-google-tv-xr-55a80k-in5/)
17:51:50	14386/14386	---M--	200	added ('OK')	image/webp	date:Thu,%2013%20Jul%202023%2009:58:38%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/4_t9OomlU.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/4_t9OomlU.jpg	(from https://www.greateasternretail.com/product/1959/sony-1388-cm-55-inch-oled-ultra-hd-4k-smart-google-tv-xr-55a80k-in5/)
17:51:51	10614/10614	---M--	200	added ('OK')	image/webp	date:Thu,%2013%20Jul%202023%2009:58:38%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/5_MtxqyaC.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/5_MtxqyaC.jpg	(from https://www.greateasternretail.com/product/1959/sony-1388-cm-55-inch-oled-ultra-hd-4k-smart-google-tv-xr-55a80k-in5/)
17:51:52	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2012:21:52%20GMT	https://www.greateasternretail.com/oauth/login/facebook/?next=/product/1959/sony-1388-cm-55-inch-oled-ultra-hd-4k-smart-google-tv-xr-55a80k-in5/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/facebook/index5afa.html	(from https://www.greateasternretail.com/product/1959/sony-1388-cm-55-inch-oled-ultra-hd-4k-smart-google-tv-xr-55a80k-in5/)
17:51:52	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2012:21:52%20GMT	https://www.greateasternretail.com/oauth/login/google-oauth2/?next=/product/1959/sony-1388-cm-55-inch-oled-ultra-hd-4k-smart-google-tv-xr-55a80k-in5/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/google-oauth2/index5afa.html	(from https://www.greateasternretail.com/product/1959/sony-1388-cm-55-inch-oled-ultra-hd-4k-smart-google-tv-xr-55a80k-in5/)
17:51:55	10224/10224	---M--	200	added ('OK')	image/webp	date:Tue,%2030%20Nov%202021%2011:37:51%20GMT	https://d1kivxjtmxnd4.cloudfront.net//filters:format(webp)/filters:quality(50)/fit-in/60x60/images/01-A80J-logo-final.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/filters_quality(50)/fit-in/60x60/images/01-A80J-logo-final.jpg	(from https://www.greateasternretail.com/product/716/sony-bravia-a80j-series-139cm-55-inch-ultra-hd-4k-oled-google-smart-tv-cognitive-processor-xr-xr-55a80j-black/)
17:51:58	126268/126268	---M--	200	added ('OK')	image/webp	date:Tue,%2030%20Nov%202021%2011:37:51%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/01-A80J-logo-final.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/01-A80J-logo-final.jpg	(from https://www.greateasternretail.com/product/716/sony-bravia-a80j-series-139cm-55-inch-ultra-hd-4k-oled-google-smart-tv-cognitive-processor-xr-xr-55a80j-black/)
17:52:01	143468/143468	---M--	200	added ('OK')	image/webp	date:Tue,%2030%20Nov%202021%2011:37:51%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/02-A80J-Screen.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/02-A80J-Screen.jpg	(from https://www.greateasternretail.com/product/716/sony-bravia-a80j-series-139cm-55-inch-ultra-hd-4k-oled-google-smart-tv-cognitive-processor-xr-xr-55a80j-black/)
17:52:04	128200/128200	---M--	200	added ('OK')	image/webp	date:Tue,%2030%20Nov%202021%2011:37:51%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/03-A80J-tv-feature.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/03-A80J-tv-feature.jpg	(from https://www.greateasternretail.com/product/716/sony-bravia-a80j-series-139cm-55-inch-ultra-hd-4k-oled-google-smart-tv-cognitive-processor-xr-xr-55a80j-black/)
17:52:07	83732/83732	---M--	200	added ('OK')	image/webp	date:Tue,%2030%20Nov%202021%2011:37:52%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/04-A80J-tv-smart.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/04-A80J-tv-smart.jpg	(from https://www.greateasternretail.com/product/716/sony-bravia-a80j-series-139cm-55-inch-ultra-hd-4k-oled-google-smart-tv-cognitive-processor-xr-xr-55a80j-black/)
17:52:11	255410/255410	---M--	200	added ('OK')	image/webp	date:Tue,%2030%20Nov%202021%2011:37:52%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/06-XR_processor.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/06-XR_processor.jpg	(from https://www.greateasternretail.com/product/716/sony-bravia-a80j-series-139cm-55-inch-ultra-hd-4k-oled-google-smart-tv-cognitive-processor-xr-xr-55a80j-black/)
17:52:13	157170/157170	---M--	200	added ('OK')	image/webp	date:Tue,%2030%20Nov%202021%2011:37:52%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/14-A80J-Design-Collage.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/14-A80J-Design-Collage.jpg	(from https://www.greateasternretail.com/product/716/sony-bravia-a80j-series-139cm-55-inch-ultra-hd-4k-oled-google-smart-tv-cognitive-processor-xr-xr-55a80j-black/)
17:52:16	21722/21722	---M--	200	added ('OK')	image/webp	date:Tue,%2030%20Nov%202021%2011:37:52%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/20-65_A80J_blk_blk_outsidel_btyF.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/20-65_A80J_blk_blk_outsidel_btyF.jpg	(from https://www.greateasternretail.com/product/716/sony-bravia-a80j-series-139cm-55-inch-ultra-hd-4k-oled-google-smart-tv-cognitive-processor-xr-xr-55a80j-black/)
17:52:19	10224/10224	---M--	200	added ('OK')	image/webp	date:Tue,%2030%20Nov%202021%2011:44:06%20GMT	https://d1kivxjtmxnd4.cloudfront.net//filters:format(webp)/filters:quality(50)/fit-in/60x60/images/01-A80J-logo-final_1.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/filters_quality(50)/fit-in/60x60/images/01-A80J-logo-final_1.jpg	(from https://www.greateasternretail.com/product/717/sony-bravia-a80j-series-164cm-65-inch-ultra-hd-4k-oled-google-smart-tv-cognitive-processor-xr-xr-65a80j-black/)
17:52:20	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2012:22:16%20GMT	https://www.greateasternretail.com/oauth/login/facebook/?next=/product/716/sony-bravia-a80j-series-139cm-55-inch-ultra-hd-4k-oled-google-smart-tv-cognitive-processor-xr-xr-55a80j-black/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/facebook/index3ba1.html	(from https://www.greateasternretail.com/product/716/sony-bravia-a80j-series-139cm-55-inch-ultra-hd-4k-oled-google-smart-tv-cognitive-processor-xr-xr-55a80j-black/)
17:52:20	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2012:22:16%20GMT	https://www.greateasternretail.com/oauth/login/google-oauth2/?next=/product/716/sony-bravia-a80j-series-139cm-55-inch-ultra-hd-4k-oled-google-smart-tv-cognitive-processor-xr-xr-55a80j-black/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/google-oauth2/index3ba1.html	(from https://www.greateasternretail.com/product/716/sony-bravia-a80j-series-139cm-55-inch-ultra-hd-4k-oled-google-smart-tv-cognitive-processor-xr-xr-55a80j-black/)
17:52:23	126268/126268	---M--	200	added ('OK')	image/webp	date:Tue,%2030%20Nov%202021%2011:44:06%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/01-A80J-logo-final_1.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/01-A80J-logo-final_1.jpg	(from https://www.greateasternretail.com/product/717/sony-bravia-a80j-series-164cm-65-inch-ultra-hd-4k-oled-google-smart-tv-cognitive-processor-xr-xr-65a80j-black/)
17:52:26	143468/143468	---M--	200	added ('OK')	image/webp	date:Tue,%2030%20Nov%202021%2011:44:06%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/02-A80J-Screen_1.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/02-A80J-Screen_1.jpg	(from https://www.greateasternretail.com/product/717/sony-bravia-a80j-series-164cm-65-inch-ultra-hd-4k-oled-google-smart-tv-cognitive-processor-xr-xr-65a80j-black/)
17:52:28	128200/128200	---M--	200	added ('OK')	image/webp	date:Tue,%2030%20Nov%202021%2011:44:06%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/03-A80J-tv-feature_1.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/03-A80J-tv-feature_1.jpg	(from https://www.greateasternretail.com/product/717/sony-bravia-a80j-series-164cm-65-inch-ultra-hd-4k-oled-google-smart-tv-cognitive-processor-xr-xr-65a80j-black/)
17:52:31	83732/83732	---M--	200	added ('OK')	image/webp	date:Tue,%2030%20Nov%202021%2011:44:06%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/04-A80J-tv-smart_1.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/04-A80J-tv-smart_1.jpg	(from https://www.greateasternretail.com/product/717/sony-bravia-a80j-series-164cm-65-inch-ultra-hd-4k-oled-google-smart-tv-cognitive-processor-xr-xr-65a80j-black/)
17:52:34	149490/149490	---M--	200	added ('OK')	image/webp	date:Tue,%2030%20Nov%202021%2011:44:06%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/05-65A80J-dimension-without-inch.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/05-65A80J-dimension-without-inch.jpg	(from https://www.greateasternretail.com/product/717/sony-bravia-a80j-series-164cm-65-inch-ultra-hd-4k-oled-google-smart-tv-cognitive-processor-xr-xr-65a80j-black/)
17:52:38	255410/255410	---M--	200	added ('OK')	image/webp	date:Tue,%2030%20Nov%202021%2011:44:06%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/06-XR_processor_1.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/06-XR_processor_1.jpg	(from https://www.greateasternretail.com/product/717/sony-bravia-a80j-series-164cm-65-inch-ultra-hd-4k-oled-google-smart-tv-cognitive-processor-xr-xr-65a80j-black/)
17:52:42	228062/228062	---M--	200	added ('OK')	image/webp	date:Tue,%2030%20Nov%202021%2011:44:06%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/19-65_A80J_blk_blk_outsidel_btyI.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/19-65_A80J_blk_blk_outsidel_btyI.jpg	(from https://www.greateasternretail.com/product/717/sony-bravia-a80j-series-164cm-65-inch-ultra-hd-4k-oled-google-smart-tv-cognitive-processor-xr-xr-65a80j-black/)
17:52:44	21722/21722	---M--	200	added ('OK')	image/webp	date:Tue,%2030%20Nov%202021%2011:44:06%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/20-65_A80J_blk_blk_outsidel_btyF_1.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/20-65_A80J_blk_blk_outsidel_btyF_1.jpg	(from https://www.greateasternretail.com/product/717/sony-bravia-a80j-series-164cm-65-inch-ultra-hd-4k-oled-google-smart-tv-cognitive-processor-xr-xr-65a80j-black/)
